# m,p,t,C_l,obj
9.500000000000000111e-02,3.555555555555555691e-01,3.666666666666666963e-01,2.925899982452392578e+00,8.572908043861389160e-01
9.500000000000000111e-02,3.555555555555555691e-01,4.000000000000000222e-01,3.005700111389160156e+00,1.011432528495788574e+00
9.500000000000000111e-02,4.333333333333333481e-01,1.000000000000000056e-01,2.389400005340576172e+00,1.516323536634445190e-01
9.500000000000000111e-02,4.333333333333333481e-01,1.333333333333333592e-01,2.462399959564208984e+00,2.138137668371200562e-01
9.500000000000000111e-02,4.333333333333333481e-01,1.666666666666666852e-01,2.535399913787841797e+00,2.866531610488891602e-01
9.500000000000000111e-02,4.333333333333333481e-01,2.000000000000000111e-01,2.609499931335449219e+00,3.714902400970458984e-01
9.500000000000000111e-02,4.333333333333333481e-01,2.333333333333333648e-01,2.685100078582763672e+00,4.693620204925537109e-01
9.500000000000000111e-02,4.333333333333333481e-01,2.666666666666667185e-01,2.761600017547607422e+00,5.800345540046691895e-01
9.500000000000000111e-02,4.333333333333333481e-01,3.000000000000000444e-01,2.838599920272827148e+00,7.032499313354492188e-01
9.500000000000000111e-02,4.333333333333333481e-01,3.333333333333333703e-01,2.916100025177001953e+00,8.392392396926879883e-01
9.500000000000000111e-02,4.333333333333333481e-01,3.666666666666666963e-01,2.994899988174438477e+00,9.898260235786437988e-01
9.500000000000000111e-02,4.333333333333333481e-01,4.000000000000000222e-01,3.073800086975097656e+00,1.153046488761901855e+00
9.500000000000000111e-02,5.111111111111110716e-01,1.000000000000000056e-01,2.473900079727172852e+00,2.245812118053436279e-01
9.500000000000000111e-02,5.111111111111110716e-01,1.333333333333333592e-01,2.545799970626831055e+00,2.978976368904113770e-01
9.500000000000000111e-02,5.111111111111110716e-01,1.666666666666666852e-01,2.620800018310546875e+00,3.853926360607147217e-01
9.500000000000000111e-02,5.111111111111110716e-01,2.000000000000000111e-01,2.695699930191040039e+00,4.839984774589538574e-01
9.500000000000000111e-02,5.111111111111110716e-01,2.333333333333333648e-01,2.771600008010864258e+00,5.953665375709533691e-01
9.500000000000000111e-02,5.111111111111110716e-01,2.666666666666667185e-01,2.847899913787841797e+00,7.189344167709350586e-01
9.500000000000000111e-02,5.111111111111110716e-01,3.000000000000000444e-01,2.924499988555908203e+00,8.547002673149108887e-01
9.500000000000000111e-02,5.111111111111110716e-01,3.333333333333333703e-01,3.002399921417236328e+00,1.004805803298950195e+00
9.500000000000000111e-02,5.111111111111110716e-01,3.666666666666666963e-01,3.080199956893920898e+00,1.166832089424133301e+00
9.500000000000000111e-02,5.111111111111110716e-01,4.000000000000000222e-01,3.159100055694580078e+00,1.343512773513793945e+00
9.500000000000000111e-02,5.888888888888889062e-01,1.000000000000000056e-01,2.580499887466430664e+00,3.369802534580230713e-01
9.500000000000000111e-02,5.888888888888889062e-01,1.333333333333333592e-01,2.655100107192993164e+00,4.291560053825378418e-01
9.500000000000000111e-02,5.888888888888889062e-01,1.666666666666666852e-01,2.729799985885620117e+00,5.326080322265625000e-01
9.500000000000000111e-02,5.888888888888889062e-01,2.000000000000000111e-01,2.805399894714355469e+00,6.486691832542419434e-01
9.500000000000000111e-02,5.888888888888889062e-01,2.333333333333333648e-01,2.881200075149536133e+00,7.765134572982788086e-01
9.500000000000000111e-02,5.888888888888889062e-01,2.666666666666667185e-01,2.957700014114379883e+00,9.171893000602722168e-01
9.500000000000000111e-02,5.888888888888889062e-01,3.000000000000000444e-01,3.034600019454956055e+00,1.070397138595581055e+00
9.500000000000000111e-02,5.888888888888889062e-01,3.333333333333333703e-01,3.111200094223022461e+00,1.234765410423278809e+00
9.500000000000000111e-02,5.888888888888889062e-01,3.666666666666666963e-01,3.188699960708618164e+00,1.413007736206054688e+00
9.500000000000000111e-02,5.888888888888889062e-01,4.000000000000000222e-01,3.266700029373168945e+00,1.604528903961181641e+00
9.500000000000000111e-02,6.666666666666667407e-01,1.000000000000000056e-01,2.720000028610229492e+00,5.184000134468078613e-01
9.500000000000000111e-02,6.666666666666667407e-01,1.333333333333333592e-01,2.793999910354614258e+00,6.304360032081604004e-01
9.500000000000000111e-02,6.666666666666667407e-01,1.666666666666666852e-01,2.870500087738037109e+00,7.577702403068542480e-01
9.500000000000000111e-02,6.666666666666667407e-01,2.000000000000000111e-01,2.946000099182128906e+00,8.949159979820251465e-01
9.500000000000000111e-02,6.666666666666667407e-01,2.333333333333333648e-01,3.022799968719482422e+00,1.046119809150695801e+00
9.500000000000000111e-02,6.666666666666667407e-01,2.666666666666667185e-01,3.099100112915039062e+00,1.208020806312561035e+00
9.500000000000000111e-02,6.666666666666667407e-01,3.000000000000000444e-01,3.175499916076660156e+00,1.381800293922424316e+00
9.500000000000000111e-02,6.666666666666667407e-01,3.333333333333333703e-01,3.252399921417236328e+00,1.568505764007568359e+00
9.500000000000000111e-02,6.666666666666667407e-01,3.666666666666666963e-01,3.328900098800659180e+00,1.765975236892700195e+00
9.500000000000000111e-02,6.666666666666667407e-01,4.000000000000000222e-01,3.405200004577636719e+00,1.974587082862854004e+00
9.500000000000000111e-02,7.444444444444444642e-01,1.000000000000000056e-01,2.906399965286254883e+00,8.215609788894653320e-01
9.500000000000000111e-02,7.444444444444444642e-01,1.333333333333333592e-01,2.982000112533569336e+00,9.643239974975585938e-01
9.500000000000000111e-02,7.444444444444444642e-01,1.666666666666666852e-01,3.057899951934814453e+00,1.119152426719665527e+00
9.500000000000000111e-02,7.444444444444444642e-01,2.000000000000000111e-01,3.133899927139282227e+00,1.285729169845581055e+00
9.500000000000000111e-02,7.444444444444444642e-01,2.333333333333333648e-01,3.209700107574462891e+00,1.463374137878417969e+00
9.500000000000000111e-02,7.444444444444444642e-01,2.666666666666667185e-01,3.285200119018554688e+00,1.651739001274108887e+00
9.500000000000000111e-02,7.444444444444444642e-01,3.000000000000000444e-01,3.361399888992309570e+00,1.853410005569458008e+00
9.500000000000000111e-02,7.444444444444444642e-01,3.333333333333333703e-01,3.436599969863891602e+00,2.063819646835327148e+00
9.500000000000000111e-02,7.444444444444444642e-01,3.666666666666666963e-01,3.511699914932250977e+00,2.285236835479736328e+00
9.500000000000000111e-02,7.444444444444444642e-01,4.000000000000000222e-01,3.586499929428100586e+00,2.516982316970825195e+00
9.500000000000000111e-02,8.222222222222221877e-01,1.000000000000000056e-01,3.162100076675415039e+00,1.350476384162902832e+00
9.500000000000000111e-02,8.222222222222221877e-01,1.333333333333333592e-01,3.237699985504150391e+00,1.531901240348815918e+00
9.500000000000000111e-02,8.222222222222221877e-01,1.666666666666666852e-01,3.312799930572509766e+00,1.723443865776062012e+00
9.500000000000000111e-02,8.222222222222221877e-01,2.000000000000000111e-01,3.387799978256225586e+00,1.925988793373107910e+00
9.500000000000000111e-02,8.222222222222221877e-01,2.333333333333333648e-01,3.461999893188476562e+00,2.137444019317626953e+00
9.500000000000000111e-02,8.222222222222221877e-01,2.666666666666667185e-01,3.536099910736083984e+00,2.359603166580200195e+00
9.500000000000000111e-02,8.222222222222221877e-01,3.000000000000000444e-01,3.609499931335449219e+00,2.590490341186523438e+00
9.500000000000000111e-02,8.222222222222221877e-01,3.333333333333333703e-01,3.682100057601928711e+00,2.829460382461547852e+00
9.500000000000000111e-02,8.222222222222221877e-01,3.666666666666666963e-01,3.754100084304809570e+00,3.076866865158081055e+00
9.500000000000000111e-02,8.222222222222221877e-01,4.000000000000000222e-01,3.825299978256225586e+00,3.331720113754272461e+00
9.500000000000000111e-02,9.000000000000000222e-01,1.000000000000000056e-01,3.524199962615966797e+00,2.323185682296752930e+00
9.500000000000000111e-02,9.000000000000000222e-01,1.333333333333333592e-01,3.595499992370605469e+00,2.545620203018188477e+00
9.500000000000000111e-02,9.000000000000000222e-01,1.666666666666666852e-01,3.666500091552734375e+00,2.777222156524658203e+00
9.500000000000000111e-02,9.000000000000000222e-01,2.000000000000000111e-01,3.735899925231933594e+00,3.013348817825317383e+00
9.500000000000000111e-02,9.000000000000000222e-01,2.333333333333333648e-01,3.805299997329711914e+00,3.259108066558837891e+00
9.500000000000000111e-02,9.000000000000000222e-01,2.666666666666667185e-01,3.872900009155273438e+00,3.507754325866699219e+00
9.500000000000000111e-02,9.000000000000000222e-01,3.000000000000000444e-01,3.939800024032592773e+00,3.762824058532714844e+00
9.500000000000000111e-02,9.000000000000000222e-01,3.333333333333333703e-01,4.005400180816650391e+00,4.021629333496093750e+00
9.500000000000000111e-02,9.000000000000000222e-01,3.666666666666666963e-01,4.069600105285644531e+00,4.283244132995605469e+00
9.500000000000000111e-02,9.000000000000000222e-01,4.000000000000000222e-01,4.132800102233886719e+00,4.548835754394531250e+00
